iter	RMSE
837	1.219636735
838	1.217731976
839	1.215675683
840	1.213339177
841	1.211211591
842	1.210065486
843	1.207653296
844	1.205961835
845	1.204105785
846	1.202663778
847	1.200623038
848	1.200520453
849	1.198335695
850	1.196101879
851	1.195092163
852	1.192533847
853	1.190143868
854	1.188569366
855	1.18768066
856	1.186492248
857	1.184048809
858	1.18251813
859	1.181570439
860	1.179733857
861	1.178328736
862	1.177320789
863	1.175948077
864	1.174502125
865	1.173409867
866	1.172667231
867	1.170362423
868	1.170045125
869	1.167970714
870	1.16571967
871	1.163786202
872	1.16196948
873	1.160099266
874	1.158325044
875	1.154991452
876	1.153336273
877	1.15256221
878	1.152343344
879	1.149956712
880	1.148033662
881	1.145619985
882	1.143764509
883	1.141380979
884	1.139285724
885	1.136911717
886	1.135357115
887	1.132593424
888	1.132220578
889	1.130027146
890	1.128529053
891	1.127195661
892	1.125275603
893	1.124373507
894	1.122556277
895	1.122304225
896	1.119053117
897	1.116825194
898	1.115390344
899	1.114693901
900	1.113014762
901	1.112908424
902	1.111278248
903	1.110605868
904	1.107982636
905	1.107259596
906	1.105410342
907	1.103329804
908	1.10132088
909	1.099049347
910	1.097961274
911	1.095826982
912	1.093947295
913	1.092192363
914	1.091150965
915	1.089420598
916	1.086832336
917	1.085910521
918	1.083921108
919	1.082816219
920	1.082279809
921	1.081485821
922	1.079166507
923	1.077743951
924	1.076262322
925	1.075261966
926	1.073751368
927	1.072353315
928	1.070503838
929	1.069385759
930	1.066324929
931	1.064218086
932	1.063348916
933	1.062199072
934	1.060130007
935	1.057652465
936	1.056844354
937	1.054006064
938	1.05127037
939	1.049278559
940	1.048180488
941	1.046980652
942	1.045183432
943	1.044304919
944	1.042831909
945	1.042608414
946	1.041264439
947	1.039481559
948	1.038778507
949	1.037974869
950	1.035449429
951	1.033498105
952	1.032020387
953	1.029627149
954	1.027776441
955	1.026281373
956	1.024025644
957	1.023354191
958	1.022186305
959	1.018631622
960	1.017327942
961	1.016675869
962	1.013904125
963	1.011852528
964	1.009742279
965	1.007243259
966	1.006587742
967	1.005618647
968	1.003756965
969	1.002712179
970	1.001202644
971	0.9988749197
972	0.9975190609
973	0.9966399587
974	0.9950432807
975	0.9942306578
976	0.993569224
977	0.993246692
978	0.9914023916
979	0.9907489452
980	0.9890026494
981	0.9878653757
982	0.9866447969
983	0.9852526231
984	0.9833032681
985	0.9819233255
986	0.9799170523
987	0.9786987087
988	0.9760616887
989	0.9752565266
990	0.9737333264
991	0.9721939999
992	0.9708035224
993	0.9697604967
994	0.9680937024
995	0.9668531179
996	0.9654785234
997	0.9641011024
998	0.9622038081
999	0.9615436538
