iter	RMSE
491	0.8421847228
492	0.841952436
493	0.8394018553
494	0.8381306886
495	0.8367237443
496	0.8345468772
497	0.8333947715
498	0.8325308738
499	0.8302777985
500	0.8287089043
501	0.8284759871
502	0.8269298117
503	0.8246188592
504	0.8235431479
505	0.8217119687
506	0.8201265418
507	0.8198567773
508	0.8190360291
509	0.8163815783
510	0.8155044079
511	0.8150260801
512	0.8138031865
513	0.8117566885
514	0.8104116016
515	0.8094667177
516	0.8080869584
517	0.8068380324
518	0.8053438147
519	0.8042347327
520	0.8021141624
521	0.8012038562
522	0.7991968486
523	0.7984767184
524	0.7976408492
525	0.7956088674
526	0.7954636029
527	0.7934649733
528	0.7920428739
529	0.7901372066
530	0.7899010309
531	0.788193957
532	0.7872074438
533	0.7857825252
534	0.7855931886
535	0.78348554
536	0.781121843
537	0.7801113898
538	0.7785199434
539	0.77729548
540	0.7754782798
541	0.7744640922
542	0.7733939706
543	0.7732289601
544	0.7713227256
545	0.7689754471
546	0.7668278357
547	0.7651588383
548	0.7642418163
549	0.7623227533
550	0.7621682558
551	0.7619754383
552	0.7603752933
553	0.7585476922
554	0.7577932982
555	0.7562755926
556	0.7543411553
557	0.7541263845
558	0.7516892123
559	0.7501393346
560	0.7485836847
561	0.74694272
562	0.7450571349
563	0.7438249232
564	0.7435978729
565	0.7434060026
566	0.7432756871
567	0.7410262494
568	0.7393974397
569	0.7378462768
570	0.7369204033
571	0.7350457865
572	0.7332624462
573	0.731768181
574	0.7294942082
575	0.7274660902
576	0.7267009413
577	0.7243688458
578	0.7235002613
579	0.7217980232
580	0.7201470863
581	0.7179948358
582	0.7169535377
583	0.7144135682
584	0.7130878353
585	0.7129240186
586	0.712369521
587	0.711356119
588	0.709578789
589	0.7092085877
590	0.7081666905
591	0.7067094419
592	0.7052233438
593	0.7039671945
594	0.7021252821
595	0.70195979
596	0.7005583594
597	0.6991332066
598	0.6980401349
599	0.6971112091
600	0.6956755054
601	0.6943447203
602	0.6926632964
603	0.690889322
604	0.6892762869
605	0.686219028
606	0.6850044109
607	0.6833977052
608	0.683225332
609	0.6820075753
610	0.6818269137
611	0.6795830676
612	0.6778965899
613	0.6770327238
614	0.6761814805
615	0.674755322
616	0.6737824248
617	0.6736181237
618	0.6723062618
619	0.6715851545
620	0.670562481
621	0.6698359857
622	0.6682094151
623	0.6667717314
624	0.665517041
625	0.6641418933
626	0.6634644902
627	0.6620743193
628	0.6606478676
629	0.6590889705
630	0.6582466453
631	0.6566631148
632	0.6550699741
633	0.6545079911
634	0.6522899018
635	0.6504615284
636	0.6493568971
637	0.6486572375
638	0.648121775
639	0.6472894144
640	0.646979071
641	0.644915877
642	0.643115745
643	0.6413678798
644	0.6396577483
645	0.6387010821
646	0.6373618161
647	0.6366907823
648	0.6350770404
649	0.6340397757
650	0.6323036687
651	0.6321407048
652	0.6302344573
653	0.628918555
654	0.6278392081
655	0.6260147922
656	0.62436107
657	0.6231843459
658	0.622286498
659	0.6216974198
660	0.6190322342
661	0.6163991834
662	0.6162374555
663	0.6156287878
664	0.6153763848
665	0.6152606924
666	0.6149680276
667	0.6139113455
668	0.6118309413
669	0.611089931
670	0.6093343984
671	0.6084830426
672	0.6070823603
673	0.606493864
674	0.6045865194
675	0.6043772939
676	0.604312277
677	0.6024560883
678	0.6023377992
679	0.6009528272
680	0.5988014039
681	0.5982348345
682	0.597440113
683	0.5957563079
684	0.5956427125
685	0.5945304239
686	0.5929118688
687	0.5918332828
688	0.590211615
689	0.5884380922
690	0.5876548266
691	0.5867123352
692	0.586290056
693	0.5842177107
694	0.5825071823
695	0.5817518021
696	0.5810532987
697	0.5809007603
698	0.5800795787
699	0.5791907086
700	0.5780870474
701	0.5776630346
702	0.5775141161
703	0.5757007877
704	0.574652728
705	0.5745841839
706	0.574499856
707	0.5735527885
708	0.5720274088
709	0.5712408078
710	0.5711586929
711	0.5701506791
712	0.5690493314
713	0.5680841164
714	0.5680029778
715	0.567067597
716	0.5662586722
717	0.5648327162
718	0.5628528913
719	0.5627265641
720	0.5614553876
721	0.5613834007
722	0.5612709109
723	0.560247542
724	0.5589085751
725	0.5586916528
726	0.5572761938
727	0.5569989516
728	0.5555305375
729	0.5546592661
730	0.5537063622
731	0.5522753721
732	0.5512765842
733	0.5502958758
734	0.549930559
735	0.5494037071
736	0.5486561689
737	0.5472964805
738	0.5467024563
739	0.545384728
740	0.5443918824
741	0.543838432
742	0.5433643081
743	0.5417298995
744	0.5405237801
745	0.5390092507
746	0.5378491973
747	0.5375827369
748	0.5361672155
749	0.5352725633
750	0.5340219726
751	0.53300751	0.4984159565
752	0.4971995477
753	0.4952010305
754	0.4935839409
755	0.493036647
756	0.4920229237
757	0.4919287338
758	0.4909075381
759	0.4904577
760	0.4892663435
761	0.4882383597
762	0.4870720619
763	0.4856935204
764	0.4849307668
765	0.4846357312
766	0.4835973612
767	0.4819417782
768	0.4809982472
769	0.4796360973
770	0.4786685793
771	0.477719569
772	0.4766348557
773	0.4762235193
774	0.4754488807
775	0.4752264243
776	0.4736453244
777	0.4722921829
778	0.4718116679
779	0.4703421225
780	0.4698402864
781	0.4684201216
782	0.4680399959
783	0.4667521988
784	0.4654570922
785	0.4649053938
786	0.463500014
787	0.4620445368
788	0.460816093
789	0.4598582912
790	0.4589663579
791	0.4584836356
792	0.4574955056
793	0.4565673697
794	0.4552563426
795	0.4546851259
796	0.4543730331
797	0.4532112322
798	0.4529781568
799	0.4522909455
800	0.4520284071
801	0.4509267223
802	0.4504678384
803	0.4489512769
804	0.4476231863
805	0.4469631901
806	0.4459182432
807	0.445448051
808	0.4443811416
809	0.4439699831
810	0.4429702622
811	0.4425395255
812	0.4416346615
813	0.4405818285
814	0.4390212432
815	0.4376838474
816	0.4371877328
817	0.4370995864
8819	0.472605685
820	0.4719428161
821	0.4718956504
822	0.4708853639
823	0.4708335022
824	0.4706656056
825	0.4693565767
826	0.4692667018
827	0.468252605
828	0.4669038272
829	0.4665338347
830	0.4654214013
831	0.464846031
832	0.4641162666
833	0.4639399624
834	0.4630055012
835	0.4617289483
836	0.46164399
837	0.4605620817
838	0.4594287258
839	0.4590877318
840	0.4588827434
841	0.4588312513
842	0.4587504055
843	0.4586298167
844	0.4581713954
845	0.4575272861
846	0.4564943266
847	0.4555819821
848	0.4542862988
849	0.453750576
850	0.4530206949
851	0.4523110591
852	0.451201918
853	0.4503206833
854	0.4497378935
855	0.4491225037
856	0.4483527061
857	0.4474297094
858	0.4458669848
859	0.4449495556
860	0.4443909048
861	0.4435039515
862	0.4433911147
863	0.4420042841
864	0.4412715996
865	0.439925551
866	0.439665296
867	0.4378306607
868	0.4370723251
869	0.4366481703
870	0.4358368396
871	0.4350010994
872	0.4340837747
873	0.4334674089
874	0.4328130314
875	0.4317781558
876	0.4309620209
877	0.4301127726
878	0.4292325346
879	0.4287540947
880	0.427374992
881	0.4263682795
882	0.4250788572
883	0.4244403848
884	0.4236920071
885	0.4232612826
886	0.422062734
887	0.4215936862
888	0.421160241
889	0.4202280217
890	0.4198625874
891	0.4188520248
892	0.4182249082
893	0.417648406
894	0.4166215115
895	0.4161974452
896	0.4150744142
897	0.4145830496
898	0.4139419338
899	0.4130095057
900	0.412950165
901	0.4124127703
902	0.4118136444
903	0.4117019742
904	0.4106618821
905	0.4104338665
906	0.4099556229
907	0.4093911251
908	0.4091622581
909	0.4085450089
910	0.4080632214
911	0.4079691452
912	0.4074857182
913	0.4073730502
914	0.4062717152
915	0.4061669454
916	0.4048658668
917	0.4040495619
918	0.4037637222
919	0.4033120345
920	0.4026161294
921	0.4023751305
922	0.4012911196
923	0.4003461731
924	0.4000558775
925	0.3997533964
926	0.3987156443
927	0.3973708551
928	0.3966528407
929	0.3960800115
930	0.3950770855
931	0.3944419275
932	0.3941447999
933	0.3932501535
934	0.3926817644
935	0.3919071322
936	0.3918712012
937	0.3913280835
938	0.3901119878
939	0.3893576763
940	0.389245164
941	0.3879071003
942	0.3867867972
943	0.3856071624
944	0.3849489993
945	0.3841880405
946	0.3834115126
947	0.3831972023
948	0.3823823894
949	0.3818333
950	0.3807919654
951	0.3801368904
952	0.3794056304
953	0.378704423
954	0.3781710734
955	0.3768141242
956	0.3764429564
957	0.3759840534
958	0.3751335878
959	0.3743932279
960	0.3742133019
961	0.3739287354
962	0.3733338051
963	0.3729658968
964	0.37222916
965	0.3716347633
966	0.3714198126
967	0.3707036011
968	0.3705359915
969	0.3699317606
970	0.3692210897
971	0.3689637526
972	0.3685570947
973	0.3677052583
974	0.3672369124
975	0.3668544935
976	0.3659732967
977	0.3650839064
978	0.3644823455
979	0.364118017
980	0.3638521109
981	0.3638079025
982	0.3631369566
983	0.3629495187
984	0.3623789217
985	0.3620170244
986	0.361396324
987	0.360635448
988	0.3602490227
989	0.360120955
990	0.3593275149
991	0.3588504789
992	0.3582145047
993	0.3574614833
994	0.3569892882
995	0.3563677891
996	0.3562579097
997	0.3552878582
998	0.3545647238
999	0.3538994238

999	0.3225869566
	0.3210288381
