iter	Passed	Remaining
653	7158	3787
654	7168	3775
655	7195	3773
656	7204	3761
657	7212	3748
658	7242	3747
659	7258	3738
660	7267	3727
661	7284	3719
662	7299	3710
663	7305	3696
664	7311	3683
665	7328	3675
666	7337	3663
667	7343	3649
668	7348	3636
669	7359	3625
670	7366	3612
671	7388	3606
672	7397	3594
673	7405	3581
674	7410	3567
675	7415	3553
676	7420	3540
677	7425	3526
678	7439	3517
679	7450	3506
680	7458	3493
681	7466	3481
682	7480	3471
683	7485	3458
684	7496	3447
685	7521	3442
686	7540	3435
687	7558	3427
688	7580	3421
689	7585	3408
690	7591	3394
691	7602	3383
692	7612	3372
693	7618	3358
694	7624	3345
695	7631	3333
696	7638	3320
697	7648	3309
698	7657	3297
699	7672	3288
700	7681	3276
701	7689	3264
702	7704	3254
703	7719	3245
704	7727	3233
705	7735	3221
706	7744	3209
707	7751	3197
708	7756	3183
709	7772	3174
710	7780	3162
711	7787	3150
712	7797	3138
713	7805	3126
714	7812	3113
715	7824	3103
716	7838	3094
717	7849	3083
718	7862	3072
719	7881	3064
720	7888	3052
721	7897	3041
722	7904	3028
723	7914	3017
724	7920	3004
725	7945	2998
726	7955	2987
727	7974	2979
728	7979	2966
729	7986	2953
730	7994	2941
731	8014	2934
732	8026	2923
733	8035	2912
734	8043	2899
735	8055	2889
736	8059	2876
737	8063	2862
738	8073	2851
739	8080	2838
740	8092	2828
741	8104	2817
742	8119	2808
743	8126	2796
744	8137	2785
745	8143	2772
746	8151	2760
747	8163	2750
748	8171	2738
749	8203	2734
750	8218	2724
751	8227	2713
752	8235	2701
753	8251	2692
754	8261	2680
755	8265	2667
756	8271	2655
757	8277	2642
758	8285	2630
759	8293	2619
760	8305	2608
761	8314	2597
762	8325	2586
763	8331	2573
764	8340	2562
765	8350	2550
766	8356	2538
767	8364	2526
768	8369	2514
769	8377	2502
770	8385	2490
771	8390	2477
772	8400	2466
773	8411	2456
774	8416	2443
775	8424	2431
776	8436	2421
777	8445	2409
778	8453	2398
779	8462	2386
780	8475	2376
781	8484	2365
782	8494	2354
783	8505	2343
784	8517	2332
785	8528	2321
786	8535	2310
787	8543	2298
788	8547	2285
789	8557	2274
790	8567	2263
791	8586	2255
792	8592	2242
793	8623	2237
794	8630	2225
795	8639	2214
796	8646	2202
797	8654	2190
798	8669	2181
799	8681	2170
800	8689	2158
801	8696	2146
802	8709	2136
803	8719	2125
804	8726	2113
805	8733	2102
806	8740	2090
807	8748	2078
808	8769	2070
809	8787	2061
810	8795	2049
811	8801	2037
812	8807	2025
813	8816	2014
814	8822	2002
815	8831	1991
816	8837	1979
817	8854	1969
818	8862	1958
819	8871	1947
820	8880	1936
821	8888	1924
822	8899	1913
823	8923	1905
824	8927	1893
825	8975	1890
826	8986	1879
827	8998	1869
828	9047	1866
829	9070	1857
830	9086	1847
831	9091	1835
832	9097	1823
833	9103	1811
834	9121	1802
835	9125	1790
836	9132	1778
837	9139	1766
838	9144	1754
839	9153	1743
840	9177	1735
841	9196	1725
842	9206	1714
843	9212	1702
844	9220	1691
845	9229	1680
846	9260	1672
847	9265	1660
848	9273	1649
849	9301	1641
850	9308	1629
851	9323	1619
852	9342	1610
853	9349	1598
854	9361	1587
855	9368	1575
856	9385	1566
857	9392	1554
858	9399	1542
859	9414	1532
860	9427	1521
861	9435	1510
862	9452	1500
863	9462	1489
864	9470	1478
865	9479	1466
866	9487	1455
867	9499	1444
868	9509	1433
869	9522	1422
870	9532	1411
