iter	RMSE
638	0.5388006929
639	0.5374299008
640	0.5361706426
641	0.5348700144
642	0.5335078954
643	0.533426462
644	0.5324462408
645	0.5313155856
646	0.5300061113
647	0.5288468082
648	0.5287590703
649	0.5286733513
650	0.5285940902
651	0.5275373936
652	0.527455579
653	0.5262903402
654	0.5262324675
655	0.5255215392
656	0.5246930415
657	0.5235056573
658	0.5218455361
659	0.5210714865
660	0.5206265735
661	0.5205458053
662	0.5197973586
663	0.5191206424
664	0.5190421695
665	0.5183066166
666	0.5182358378
667	0.5177700008
668	0.5170939716
669	0.5153695388
670	0.5149341292
671	0.5139404256
672	0.513179703
673	0.5115967303
674	0.510773942
675	0.5097790737
676	0.5096373792
677	0.5091665145
678	0.5083347721
679	0.5076632403
680	0.507072558
681	0.505936562
682	0.5045130368
683	0.5038210871
684	0.5032506587
685	0.5022525753
686	0.5014860593
687	0.5012396704
688	0.5008518816
689	0.5002432013
690	0.4992379014
691	0.4986634194
692	0.4984492819
693	0.4978246382
694	0.4971660037
695	0.4963299448
696	0.4962559429
697	0.4952246047
698	0.4945771676
699	0.4943775397
700	0.4934011242
701	0.4933274058
702	0.4923426768
703	0.4921480211
704	0.491612345
705	0.4915429016
706	0.4907213831
707	0.4895476158
708	0.489351525
709	0.489284435
710	0.4880827988
711	0.4878444436
712	0.4874651979
713	0.4873970444
714	0.4871401157
715	0.4864559279
716	0.4856330021
717	0.4846645665
718	0.4844078368
719	0.4837830931
720	0.4831000068
721	0.4828125125
722	0.4827065298
723	0.4821489167
724	0.48086367
725	0.4798003513
726	0.479569867
727	0.4786498584
728	0.4780375953
729	0.4775388043
730	0.4771101034
731	0.476588589
732	0.4755431368
733	0.4749480088
734	0.4739504107
735	0.4730517401
736	0.4724933829
737	0.4718080628
738	0.471244374
739	0.4707228173
740	0.4704096871
741	0.4701041848
742	0.4689949531
743	0.4678786878
744	0.4674856347
745	0.4669653001
746	0.4668630906
747	0.4661180038
748	0.4659604253
749	0.465651375
750	0.4644993799
751	0.4634431214
752	0.4629512668
753	0.4614935934
754	0.4607120166
755	0.4604850464
756	0.4600463084
757	0.4591213582
758	0.458110585
759	0.457204908
760	0.4566646866
761	0.4561265059
762	0.4558461597
763	0.454809488
764	0.4545992202
765	0.4542619099
766	0.4537078747
767	0.4527879063
768	0.4524738069
769	0.4521981445
770	0.451068882
771	0.4510167153
772	0.4504103178
773	0.4498071585
774	0.4481564978
775	0.4479122654
776	0.4474342184
777	0.4465604744
778	0.4457649719
779	0.4455310112
780	0.4450492022
781	0.4437548668
782	0.4435531963
783	0.4429458599
784	0.4425378023
785	0.4424475545
786	0.4419017367
787	0.4411225512
788	0.4407008509
789	0.4402205147
790	0.4394738089
791	0.438807395
792	0.4382763963
793	0.4378452083
794	0.4373302016
795	0.4361472608
796	0.4355572369
797	0.4345954954
798	0.4337828869
799	0.4331064684
800	0.4322298125
801	0.4317690639
802	0.4305978981
803	0.4301151152
804	0.4286242928
805	0.4273187977
806	0.4272611718
807	0.426370503
808	0.4256457943
809	0.4246386554
810	0.423978505
811	0.423511808
812	0.4225335698
813	0.4220503459
814	0.4210023548
815	0.4200594235
816	0.4196288058
817	0.4189197557
818	0.4182310814
819	0.4176777535
820	0.4171505495
821	0.4165446916
822	0.4155746828
823	0.4151258029
824	0.4150707305
825	0.4146784549
826	0.413649704
827	0.4132380622
828	0.4123933208
829	0.4122471311
830	0.4112159099
831	0.4104977119
832	0.4101811409
833	0.4098016366
834	0.409749419
835	0.4088879526
836	0.4079577535
837	0.4072505514
838	0.4067768619
839	0.4060423612
840	0.4052976431
841	0.4045621182
842	0.4037155539
843	0.4035316116
844	0.4032931571
845	0.402706547
846	0.40225587
847	0.4017604176
848	0.4010608086
849	0.4006982792
850	0.3999982769
851	0.3991151726
852	0.3983575608
853	0.39767705
854	0.3968391217
855	0.3962682808
856	0.3952607874
857	0.3945062572
858	0.3940265896
859	0.3930977297
860	0.3927006551
861	0.392039018
862	0.3913179858
863	0.3907808049
864	0.3906171574
865	0.3901371086
866	0.3891874821
867	0.3889130958
868	0.388262567
869	0.3874530581
870	0.3869608147
871	0.3867628494
872	0.3857925559
873	0.3856191542
874	0.3847147863
875	0.3839741399
876	0.3836100249
877	0.3831078596
878	0.38276203
879	0.3826267482
880	0.3819128906
881	0.3814655516
882	0.3808088096
883	0.380143032
884	0.3796328487
885	0.3791339636
886	0.3786460969
887	0.378303623
888	0.3780299916
889	0.3776639565
890	0.3769445809
891	0.3759977784
892	0.375633119
893	0.3754451672
894	0.3750840336
895	0.3739735376
896	0.3738630224
897	0.372997232
898	0.3728412994
899	0.3718535885
900	0.3713144992
901	0.3709842486
902	0.3703967954
903	0.3702418048
904	0.3697831731
905	0.3692612054
906	0.3687095931
907	0.3683379756
908	0.3681897903
909	0.3679210777
910	0.3670775925
911	0.3659983721
912	0.3652131131
913	0.3641035851
914	0.3637029554
915	0.3627478814
916	0.3622852943
917	0.3619184698
918	0.3611413154
919	0.3607920793
920	0.3605362252
921	0.3603324299
922	0.3596355687
923	0.3591368236
924	0.3586029357
925	0.3577793061
926	0.3569030795
927	0.3563015769
928	0.3556665501
929	0.3552909991
930	0.3546664431
931	0.3543302527
932	0.3537592594
933	0.3525513982
934	0.3520942122
935	0.3519997301
936	0.3514654433
937	0.3505577682
938	0.3497727663
939	0.349487658
940	0.3486606053
941	0.3479360468
942	0.3473365063
943	0.3464356364
944	0.345748063
945	0.3454834966
946	0.3452258067
947	0.3449887126
948	0.3445371484
949	0.3443138917
950	0.3441271588
951	0.3435857799
952	0.3434205822
953	0.3432639527
954	0.3424417562
955	0.3413578135
956	0.3409730116
957	0.3402530382
958	0.3400234231
959	0.3397726414
960	0.3393650095
961	0.3386975123
962	0.3378870485
963	0.3377068841
964	0.3375110111
965	0.3370503708
966	0.336603885
967	0.3356177951
968	0.3352014559
969	0.3350924923
970	0.334254969
971	0.3338856693
972	0.3337017694
973	0.333039386
974	0.3325834421
975	0.3322367537
976	0.3320509785
977	0.3315557926
978	0.3311061537
979	0.3306534784
980	0.329966227
981	0.3291885006
982	0.3288166596
983	0.328368101
984	0.3278811088
985	0.3267034339
986	0.3261504018
987	0.3258219856
988	0.3253266875
989	0.3251959394
990	0.3251532918
991	0.3245157774
992	0.3240922472
993	0.3238170307
994	0.3232274027
995	0.3228038885
996	0.3225836228
997	0.3222045476
998	0.3218956765
999	0.3215186638
